pair_id,algo,x,y
24,RRT,76.87,54.61
24,RRT,78.71,56.98
24,RRT,81.71,56.95
24,RRT,83.92,54.93
24,RRT,86.63,56.22
24,RRT,87.14,59.18
24,RRT,87.76,62.12
24,RRT,87.25,65.07
24,RRT,87.85,68.01
24,RRT,87.94,71.01
24,RRT,84.94,71.17
24,RRT,83.15,70.15
24,RRT,81.58,72.71
24,RRT,81.51,75.71
24,RRT,78.52,76.03
24,RRT,77.21,78.73
24,RRT,74.54,80.09
24,RRT,71.87,81.45
24,RRT,73.1,84.19
24,RRT,74.36,86.91
24,RRT,71.59,88.07
24,RRT,72.37,90.96
24,RRT,69.71,92.35
24,RRT,66.75,91.89
24,RRT,63.99,93.08
24,RRT,61.29,91.79
24,RRT,61.11,88.79
24,RRT,61.0,87.0
25,RRT,94.0,95.0
25,RRT,91.74,93.03
25,RRT,90.86,90.16
25,RRT,87.86,90.3
25,RRT,85.02,89.34
25,RRT,83.2,86.96
25,RRT,80.28,86.26
25,RRT,78.08,84.22
25,RRT,78.36,81.23
25,RRT,77.44,78.37
25,RRT,76.25,75.62
25,RRT,74.44,73.22
25,RRT,71.9,71.64
25,RRT,73.0,68.85
25,RRT,71.75,66.12
25,RRT,71.9,63.12
25,RRT,73.24,60.44
25,RRT,72.07,57.67
25,RRT,70.88,54.92
25,RRT,69.84,52.11
25,RRT,67.52,50.2
25,RRT,67.82,47.22
25,RRT,65.38,45.46
25,RRT,65.29,42.46
25,RRT,65.98,39.54
25,RRT,68.66,38.2
25,RRT,70.43,35.78
25,RRT,72.48,33.59
25,RRT,72.43,30.59
25,RRT,72.98,27.64
25,RRT,75.82,28.59
25,RRT,78.66,29.55
25,RRT,80.77,31.68
25,RRT,83.0,31.0
26,RRT,64.0,82.0
26,RRT,63.39,79.06
26,RRT,65.81,77.29
26,RRT,67.34,74.71
26,RRT,70.1,73.54
26,RRT,73.06,73.09
26,RRT,76.06,72.91
26,RRT,78.26,70.87
26,RRT,78.9,67.93
26,RRT,76.14,66.76
26,RRT,76.99,63.88
26,RRT,77.11,60.88
26,RRT,78.29,58.12
26,RRT,80.22,55.82
26,RRT,82.76,54.24
26,RRT,82.98,51.24
26,RRT,83.04,48.24
26,RRT,81.0,46.05
26,RRT,78.64,44.19
26,RRT,76.17,42.49
26,RRT,73.75,40.72
26,RRT,70.97,39.58
26,RRT,68.01,39.09
26,RRT,65.46,37.51
26,RRT,62.85,38.99
26,RRT,60.01,38.0
26,RRT,57.02,37.87
26,RRT,54.3,36.59
26,RRT,51.43,37.48
26,RRT,48.45,37.14
26,RRT,45.92,38.75
26,RRT,43.42,37.09
26,RRT,40.58,38.07
26,RRT,37.8,36.94
26,RRT,35.07,38.16
26,RRT,32.11,38.67
26,RRT,31.2,41.53
26,RRT,29.03,43.6
26,RRT,26.06,43.22
26,RRT,23.54,43.14
26,RRT,20.55,43.33
26,RRT,17.58,42.88
26,RRT,14.65,43.5
26,RRT,12.27,41.67
26,RRT,11.52,38.77
26,RRT,8.63,37.96
26,RRT,9.18,35.01
26,RRT,9.73,32.06
26,RRT,7.35,30.24
26,RRT,7.42,27.25
26,RRT,6.68,24.34
26,RRT,9.21,22.72
26,RRT,12.18,22.28
26,RRT,15.14,21.85
26,RRT,18.11,21.42
26,RRT,21.0,21.0
27,RRT,93.0,18.0
27,RRT,91.0,20.23
27,RRT,88.03,20.68
27,RRT,86.03,22.92
27,RRT,87.32,25.64
27,RRT,87.67,28.61
27,RRT,88.74,31.42
27,RRT,91.6,32.32
27,RRT,91.58,35.32
27,RRT,90.81,38.23
27,RRT,92.62,41.0
27,RRT,94.65,43.2
27,RRT,94.68,46.2
27,RRT,94.34,49.19
27,RRT,93.15,51.94
27,RRT,93.01,54.94
27,RRT,93.25,57.93
27,RRT,94.48,60.66
27,RRT,93.76,63.57
27,RRT,92.75,66.4
27,RRT,93.37,69.33
27,RRT,90.47,70.09
27,RRT,88.02,71.83
27,RRT,85.61,70.04
27,RRT,82.77,71.01
27,RRT,80.89,73.35
27,RRT,77.89,73.17
27,RRT,75.06,72.18
27,RRT,72.17,71.39
27,RRT,69.37,72.47
27,RRT,66.97,74.27
27,RRT,64.04,74.91
27,RRT,61.05,74.62
27,RRT,58.75,72.69
27,RRT,55.78,73.11
27,RRT,53.65,71.01
27,RRT,50.71,70.38
27,RRT,49.24,67.77
27,RRT,47.77,65.15
27,RRT,46.3,62.54
27,RRT,46.0,62.0
28,RRT,78.0,95.0
28,RRT,75.05,94.44
28,RRT,73.28,92.02
28,RRT,71.4,89.68
28,RRT,70.46,86.83
28,RRT,69.39,84.03
28,RRT,66.52,83.15
28,RRT,63.82,81.84
28,RRT,61.38,83.58
28,RRT,58.47,84.3
28,RRT,55.59,83.47
28,RRT,53.39,81.43
28,RRT,50.44,81.96
28,RRT,48.56,79.62
28,RRT,45.68,80.46
28,RRT,42.69,80.71
28,RRT,40.57,82.84
28,RRT,38.35,83.14
28,RRT,35.97,81.33
28,RRT,33.44,79.71
28,RRT,32.3,76.94
28,RRT,30.55,74.5
28,RRT,28.02,76.13
28,RRT,25.37,77.53
28,RRT,22.71,78.93
28,RRT,19.73,78.59
28,RRT,17.54,80.63
28,RRT,14.57,81.05
28,RRT,15.0,83.0
29,RRT,42.0,4.0
29,RRT,40.11,6.33
29,RRT,39.8,9.31
29,RRT,38.26,11.89
29,RRT,36.51,14.33
29,RRT,33.66,15.26
29,RRT,32.24,17.9
29,RRT,30.6,20.42
29,RRT,30.94,21.98
29,RRT,28.46,23.66
29,RRT,26.46,25.9
29,RRT,25.58,28.77
29,RRT,25.5,31.77
29,RRT,24.03,34.38
29,RRT,22.55,36.99
29,RRT,21.54,39.81
29,RRT,20.01,42.39
29,RRT,19.95,45.39
29,RRT,19.13,48.28
29,RRT,21.14,50.51
29,RRT,19.33,52.9
29,RRT,21.19,55.26
29,RRT,22.62,57.9
29,RRT,20.95,60.39
29,RRT,17.96,60.54
29,RRT,15.17,59.45
29,RRT,12.26,60.18
29,RRT,9.0,61.0
29,RRT,9.0,61.0
30,RRT,76.0,12.0
30,RRT,73.58,13.77
30,RRT,71.19,15.58
30,RRT,71.27,18.58
30,RRT,69.29,20.83
30,RRT,70.13,23.71
30,RRT,70.67,26.66
30,RRT,71.22,29.61
30,RRT,70.92,32.6
30,RRT,72.76,34.97
30,RRT,75.42,36.36
30,RRT,76.52,39.15
30,RRT,75.82,42.06
30,RRT,76.02,45.06
30,RRT,76.43,48.03
30,RRT,77.48,50.84
30,RRT,77.8,53.82
30,RRT,79.52,56.28
30,RRT,80.24,59.2
30,RRT,78.2,61.4
30,RRT,77.18,64.22
30,RRT,80.11,64.89
30,RRT,79.63,67.85
30,RRT,80.88,70.58
30,RRT,81.07,73.57
30,RRT,83.45,75.41
30,RRT,83.1,78.39
30,RRT,82.86,81.38
30,RRT,82.47,84.35
30,RRT,83.9,86.99
30,RRT,82.0,88.0
31,RRT,71.0,33.0
31,RRT,68.67,31.12
31,RRT,65.91,29.93
31,RRT,65.32,26.99
31,RRT,66.94,24.47
31,RRT,68.29,21.79
31,RRT,68.02,18.8
31,RRT,69.93,16.49
31,RRT,68.55,13.83
31,RRT,66.23,11.92
31,RRT,63.42,10.87
31,RRT,60.66,9.71
31,RRT,57.66,9.56
31,RRT,54.67,9.29
31,RRT,51.85,10.3
31,RRT,48.86,10.58
31,RRT,45.91,11.13
31,RRT,44.03,8.79
31,RRT,41.09,8.16
31,RRT,38.69,9.95
31,RRT,35.69,10.09
31,RRT,33.54,12.19
31,RRT,30.59,12.71
31,RRT,28.15,10.96
31,RRT,25.23,10.27
31,RRT,22.41,9.24
31,RRT,20.15,11.21
31,RRT,17.37,10.08
31,RRT,15.39,12.33
31,RRT,13.7,14.81
31,RRT,12.73,17.65
31,RRT,13.06,20.75
31,RRT,13.35,21.66
31,RRT,12.66,24.58
31,RRT,9.85,25.63
31,RRT,8.88,28.47
31,RRT,8.42,31.43
31,RRT,7.97,34.4
31,RRT,8.36,37.37
31,RRT,7.93,40.34
31,RRT,8.54,43.28
31,RRT,8.96,46.25
31,RRT,10.72,48.68
31,RRT,10.6,51.68
31,RRT,9.98,54.62
31,RRT,12.9,55.29
31,RRT,15.0,57.43
31,RRT,16.0,56.0
32,RRT,85.0,91.0
32,RRT,82.28,89.73
32,RRT,79.32,90.19
32,RRT,76.67,88.78
32,RRT,74.53,86.68
32,RRT,71.99,85.08
32,RRT,69.02,85.47
32,RRT,66.91,83.33
32,RRT,64.48,81.57
32,RRT,61.77,80.29
32,RRT,60.95,77.4
32,RRT,58.2,76.22
32,RRT,55.99,74.19
32,RRT,55.86,71.19
32,RRT,53.04,70.17
32,RRT,50.19,69.23
32,RRT,47.91,67.28
32,RRT,46.84,64.48
32,RRT,44.68,62.4
32,RRT,41.76,61.73
32,RRT,39.58,63.79
32,RRT,37.36,61.78
32,RRT,34.47,60.99
32,RRT,31.47,60.92
32,RRT,30.51,58.08
32,RRT,28.11,56.28
32,RRT,25.13,55.88
32,RRT,23.07,53.7
32,RRT,20.07,53.59
32,RRT,17.2,52.72
32,RRT,15.87,55.4
32,RRT,13.51,57.26
32,RRT,10.8,58.53
32,RRT,8.47,56.64
32,RRT,6.14,54.74
32,RRT,4.0,53.0
33,RRT,80.0,36.0
33,RRT,77.14,36.91
33,RRT,74.28,37.8
33,RRT,74.12,40.8
33,RRT,71.86,42.76
33,RRT,68.87,42.96
33,RRT,66.11,44.16
33,RRT,65.49,47.1
33,RRT,64.61,49.96
33,RRT,61.9,51.24
33,RRT,62.77,54.11
33,RRT,64.96,56.17
33,RRT,64.32,59.1
33,RRT,63.38,61.95
33,RRT,64.06,64.88
33,RRT,62.81,67.6
33,RRT,62.1,70.52
33,RRT,63.89,72.93
33,RRT,61.43,74.63
33,RRT,58.48,75.19
33,RRT,55.52,75.69
33,RRT,52.77,74.49
33,RRT,51.14,71.97
33,RRT,48.35,70.87
33,RRT,47.37,68.03
33,RRT,44.6,66.87
33,RRT,41.72,66.02
33,RRT,40.94,63.13
33,RRT,37.99,63.7
33,RRT,35.97,65.92
33,RRT,33.42,67.5
33,RRT,30.84,69.02
33,RRT,30.72,72.01
33,RRT,29.3,74.66
33,RRT,28.17,77.43
33,RRT,25.63,79.03
33,RRT,23.51,81.16
33,RRT,21.4,79.03
33,RRT,19.4,81.27
33,RRT,17.16,79.28
33,RRT,15.68,76.67
33,RRT,14.68,73.84
33,RRT,13.67,71.01
33,RRT,13.76,67.7
33,RRT,12.52,64.97
33,RRT,11.38,62.2
33,RRT,8.52,61.29
33,RRT,9.49,58.45
33,RRT,8.19,55.74
33,RRT,8.0,55.0
34,RRT,11.0,67.0
34,RRT,12.38,64.33
34,RRT,11.96,61.36
34,RRT,13.32,58.69
34,RRT,16.3,59.09
34,RRT,17.15,56.21
34,RRT,20.02,55.33
34,RRT,20.89,52.46
34,RRT,23.41,50.84
34,RRT,26.05,49.4
34,RRT,27.33,46.69
34,RRT,27.38,43.69
34,RRT,25.35,41.49
34,RRT,23.44,39.17
34,RRT,24.43,36.34
34,RRT,24.43,33.34
34,RRT,22.16,31.38
34,RRT,19.18,31.06
34,RRT,16.8,29.23
34,RRT,16.16,26.3
34,RRT,17.63,23.69
34,RRT,15.31,21.79
34,RRT,14.32,18.95
34,RRT,12.35,16.69
34,RRT,13.79,14.06
34,RRT,16.7,13.33
34,RRT,19.61,12.61
34,RRT,22.57,12.12
34,RRT,25.47,11.33
34,RRT,27.93,13.03
34,RRT,30.64,11.74
34,RRT,31.06,8.37
34,RRT,34.0,9.0
34,RRT,34.0,9.0
35,RRT,91.0,48.0
35,RRT,91.93,45.15
35,RRT,89.12,44.11
35,RRT,86.2,43.4
35,RRT,83.33,42.53
35,RRT,80.54,41.43
35,RRT,78.51,39.22
35,RRT,75.53,38.9
35,RRT,72.61,39.6
35,RRT,69.61,39.5
35,RRT,67.73,41.83
35,RRT,65.27,40.11
35,RRT,62.52,41.32
35,RRT,60.32,39.27
35,RRT,60.22,36.27
35,RRT,57.23,35.98
35,RRT,54.45,34.85
35,RRT,52.17,36.8
35,RRT,49.9,38.76
35,RRT,47.42,37.07
35,RRT,44.95,38.77
35,RRT,42.41,37.18
35,RRT,39.11,38.03
35,RRT,36.79,39.94
35,RRT,34.62,37.88
35,RRT,31.63,37.57
35,RRT,29.85,35.16
35,RRT,26.91,35.75
35,RRT,24.19,34.48
35,RRT,21.28,35.2
35,RRT,18.31,35.6
35,RRT,17.25,38.41
35,RRT,16.28,41.24
35,RRT,15.65,44.18
35,RRT,12.77,45.02
35,RRT,12.54,44.86
35,RRT,12.36,44.18
35,RRT,10.33,43.62
35,RRT,8.63,46.09
35,RRT,7.98,49.02
35,RRT,7.54,51.99
35,RRT,6.85,54.91
35,RRT,6.95,57.91
35,RRT,7.57,60.84
35,RRT,7.68,63.84
35,RRT,5.4,65.79
35,RRT,4.0,67.0
36,RRT,36.0,68.0
36,RRT,38.7,69.3
36,RRT,41.66,69.82
36,RRT,43.29,72.34
36,RRT,46.25,71.85
36,RRT,48.64,70.04
36,RRT,50.54,67.72
36,RRT,53.52,68.09
36,RRT,56.16,66.66
36,RRT,58.38,68.67
36,RRT,60.98,67.17
36,RRT,62.34,64.5
36,RRT,64.31,62.23
36,RRT,66.67,60.37
36,RRT,66.78,57.38
36,RRT,68.06,54.67
36,RRT,68.82,51.76
36,RRT,66.29,50.15
36,RRT,64.65,50.35
36,RRT,62.03,49.6
36,RRT,60.08,47.31
36,RRT,61.14,44.51
36,RRT,58.28,43.6
36,RRT,58.02,40.61
36,RRT,57.67,37.63
36,RRT,56.13,35.06
36,RRT,58.55,33.29
36,RRT,58.21,30.31
36,RRT,56.34,27.96
36,RRT,54.79,25.4
36,RRT,54.25,22.45
36,RRT,51.47,21.31
36,RRT,48.47,21.29
36,RRT,46.89,18.74
36,RRT,47.96,15.94
36,RRT,45.95,13.71
36,RRT,43.94,11.48
36,RRT,43.66,8.49
36,RRT,43.91,5.5
36,RRT,40.93,5.81
36,RRT,39.0,6.0
37,RRT,11.0,24.0
37,RRT,13.04,26.2
37,RRT,14.96,28.5
37,RRT,17.53,30.05
37,RRT,19.84,31.97
37,RRT,22.76,32.63
37,RRT,25.39,34.07
37,RRT,26.93,36.65
37,RRT,29.81,35.82
37,RRT,32.49,34.48
37,RRT,35.12,33.04
37,RRT,37.16,35.23
37,RRT,40.07,35.96
37,RRT,42.08,38.19
37,RRT,42.86,41.09
37,RRT,43.27,44.06
37,RRT,46.27,44.11
37,RRT,47.21,46.96
37,RRT,50.21,47.11
37,RRT,53.08,47.95
37,RRT,54.37,50.66
37,RRT,55.34,53.5
37,RRT,57.68,55.38
37,RRT,60.03,53.52
37,RRT,62.74,52.23
37,RRT,65.1,54.08
37,RRT,68.1,54.11
37,RRT,70.86,52.93
37,RRT,73.52,51.54
37,RRT,74.72,53.48
37,RRT,77.72,53.55
37,RRT,80.69,53.12
37,RRT,81.74,55.93
37,RRT,82.96,58.67
37,RRT,84.98,57.92
37,RRT,86.56,58.4
37,RRT,89.45,57.62
37,RRT,91.06,57.09
37,RRT,94.06,56.98
37,RRT,94.1,59.98
37,RRT,92.84,62.03
37,RRT,93.97,64.81
37,RRT,94.07,67.81
37,RRT,94.52,70.77
37,RRT,95.76,73.5
37,RRT,95.27,76.47
37,RRT,92.93,78.34
37,RRT,91.3,80.86
37,RRT,89.25,83.05
37,RRT,86.32,82.4
37,RRT,83.71,83.86
37,RRT,81.04,85.25
37,RRT,79.51,82.67
37,RRT,79.44,82.2
37,RRT,78.23,79.46
37,RRT,75.85,81.42
37,RRT,73.86,84.1
37,RRT,73.55,87.08
37,RRT,73.0,90.0
38,RRT,70.0,16.0
38,RRT,67.03,15.6
38,RRT,64.09,14.96
38,RRT,62.17,17.27
38,RRT,59.98,19.32
38,RRT,58.45,16.74
38,RRT,55.48,16.29
38,RRT,53.53,18.57
38,RRT,50.57,19.09
38,RRT,49.45,16.31
38,RRT,46.79,14.93
38,RRT,45.1,12.45
38,RRT,42.33,11.31
38,RRT,39.34,11.11
38,RRT,36.61,9.86
38,RRT,33.64,9.46
38,RRT,31.1,11.06
38,RRT,28.12,11.41
38,RRT,26.26,13.77
38,RRT,25.6,16.69
38,RRT,22.6,16.88
38,RRT,20.53,19.05
38,RRT,20.51,22.05
38,RRT,19.82,24.97
38,RRT,19.24,27.92
38,RRT,17.49,30.36
38,RRT,20.22,31.62
38,RRT,21.95,34.07
38,RRT,20.91,36.88
38,RRT,21.48,39.83
38,RRT,22.04,42.78
38,RRT,19.19,42.63
38,RRT,17.22,44.89
38,RRT,14.22,45.05
38,RRT,11.23,44.78
38,RRT,10.84,47.75
38,RRT,8.36,49.44
38,RRT,9.57,52.19
38,RRT,7.98,54.74
38,RRT,7.07,57.59
38,RRT,9.94,58.47
38,RRT,12.94,58.57
38,RRT,15.39,60.29
38,RRT,17.26,57.94
38,RRT,20.18,58.66
38,RRT,21.86,56.17
38,RRT,23.54,53.69
38,RRT,24.0,53.0
39,RRT,41.0,10.0
39,RRT,38.81,7.95
39,RRT,35.82,7.68
39,RRT,32.9,8.36
39,RRT,29.96,8.95
39,RRT,28.72,11.69
39,RRT,28.18,14.64
39,RRT,27.48,17.55
39,RRT,27.24,20.54
39,RRT,26.29,23.39
39,RRT,26.44,26.39
39,RRT,23.61,27.38
39,RRT,21.63,29.63
39,RRT,21.07,32.58
39,RRT,18.11,33.02
39,RRT,17.42,35.94
39,RRT,17.32,38.94
39,RRT,15.56,41.37
39,RRT,15.26,44.36
39,RRT,14.6,47.28
39,RRT,13.79,50.17
39,RRT,13.1,53.09
39,RRT,10.85,55.08
39,RRT,7.93,54.38
39,RRT,5.98,56.65
39,RRT,4.2,59.07
39,RRT,5.55,61.75
39,RRT,7.94,63.57
39,RRT,7.92,64.32
39,RRT,6.56,66.99
39,RRT,3.57,67.23
39,RRT,4.5,68.29
39,RRT,6.25,70.73
39,RRT,7.44,73.49
39,RRT,8.26,76.37
39,RRT,8.6,79.35
39,RRT,6.31,81.29
39,RRT,8.43,83.41
39,RRT,10.54,85.54
39,RRT,11.0,86.0
40,RRT,92.0,3.0
40,RRT,89.21,4.1
40,RRT,86.21,4.04
40,RRT,85.0,6.78
40,RRT,82.36,8.21
40,RRT,81.73,11.14
40,RRT,80.19,13.72
40,RRT,77.34,14.67
40,RRT,74.43,13.94
40,RRT,71.55,13.09
40,RRT,69.78,15.51
40,RRT,66.84,16.08
40,RRT,66.22,19.02
40,RRT,65.06,21.78
40,RRT,65.34,24.77
40,RRT,62.86,26.46
40,RRT,62.49,29.44
40,RRT,61.3,32.19
40,RRT,58.38,31.51
40,RRT,55.44,32.13
40,RRT,55.17,35.12
40,RRT,54.24,37.97
40,RRT,52.07,40.04
40,RRT,50.16,42.35
40,RRT,47.23,41.71
40,RRT,44.64,40.2
40,RRT,42.62,37.98
40,RRT,40.19,39.74
40,RRT,37.24,39.21
40,RRT,34.64,40.71
40,RRT,31.7,40.11
40,RRT,31.34,37.13
40,RRT,28.89,35.41
40,RRT,26.64,33.42
40,RRT,25.33,36.11
40,RRT,22.77,37.67
40,RRT,21.39,40.34
40,RRT,18.54,39.41
40,RRT,15.78,38.22
40,RRT,14.15,40.73
40,RRT,13.44,43.65
40,RRT,11.68,46.08
40,RRT,13.49,48.47
40,RRT,14.61,51.25
40,RRT,15.51,54.12
40,RRT,14.88,57.05
40,RRT,17.17,58.98
40,RRT,19.47,60.91
40,RRT,21.77,62.84
40,RRT,24.06,64.77
40,RRT,24.6,64.99
40,RRT,26.85,64.33
40,RRT,29.85,64.42
40,RRT,31.67,66.81
40,RRT,34.67,66.85
40,RRT,36.98,68.76
40,RRT,38.08,71.55
40,RRT,39.17,74.35
40,RRT,39.46,77.33
40,RRT,41.0,79.0
41,RRT,69.0,28.0
41,RRT,66.09,28.73
41,RRT,64.16,26.43
41,RRT,61.59,24.89
41,RRT,59.18,23.1
41,RRT,56.43,21.89
41,RRT,53.55,22.73
41,RRT,50.56,22.53
41,RRT,47.67,21.73
41,RRT,44.68,21.47
41,RRT,41.74,20.88
41,RRT,38.87,21.75
41,RRT,35.88,21.45
41,RRT,34.45,18.81
41,RRT,31.63,19.83
41,RRT,28.77,20.75
41,RRT,26.2,19.2
41,RRT,23.38,20.22
41,RRT,20.91,18.52
41,RRT,18.28,19.97
41,RRT,17.6,22.89
41,RRT,15.21,24.7
41,RRT,12.25,24.2
41,RRT,10.14,26.33
41,RRT,7.94,24.29
41,RRT,5.92,26.5
41,RRT,4.35,29.06
41,RRT,3.25,31.85
41,RRT,3.36,34.85
41,RRT,3.0,37.83
41,RRT,3.36,40.8
41,RRT,5.68,42.71
41,RRT,6.08,45.68
41,RRT,5.43,48.61
41,RRT,5.5,51.61
41,RRT,4.41,54.4
41,RRT,4.28,57.4
41,RRT,4.07,60.39
41,RRT,3.87,63.38
41,RRT,3.66,66.38
41,RRT,3.46,69.37
41,RRT,3.25,72.36
41,RRT,3.04,75.36
41,RRT,3.0,76.0
42,RRT,38.0,67.0
42,RRT,38.28,64.01
42,RRT,39.49,61.27
42,RRT,37.68,58.88
42,RRT,35.01,57.5
42,RRT,32.01,57.58
42,RRT,29.21,56.53
42,RRT,28.32,53.66
42,RRT,26.23,51.51
42,RRT,25.13,49.04
42,RRT,23.34,46.63
42,RRT,22.21,43.86
42,RRT,24.24,41.65
42,RRT,22.36,39.31
42,RRT,21.1,36.59
42,RRT,19.32,34.18
42,RRT,19.88,31.23
42,RRT,22.62,30.0
42,RRT,25.4,28.88
42,RRT,25.22,25.89
42,RRT,27.49,23.92
42,RRT,30.03,25.53
42,RRT,32.74,24.24
42,RRT,35.37,22.8
42,RRT,38.09,24.06
42,RRT,40.94,23.15
42,RRT,43.62,21.8
42,RRT,46.51,22.6
42,RRT,49.08,21.04
42,RRT,52.07,20.82
42,RRT,54.53,19.1
42,RRT,57.31,17.96
42,RRT,59.53,19.97
42,RRT,61.49,17.7
42,RRT,64.47,18.07
42,RRT,64.89,15.1
42,RRT,67.58,13.78
42,RRT,68.44,10.9
42,RRT,69.0,9.0
43,RRT,54.0,64.0
43,RRT,51.41,65.52
43,RRT,48.85,67.08
43,RRT,46.34,65.44
43,RRT,44.79,68.01
43,RRT,44.69,71.01
43,RRT,43.65,73.82
43,RRT,41.23,75.6
43,RRT,38.25,75.94
43,RRT,35.27,76.27
43,RRT,32.28,76.46
43,RRT,29.71,74.91
43,RRT,28.07,72.4
43,RRT,26.17,70.07
43,RRT,23.45,68.81
43,RRT,20.45,68.67
43,RRT,18.17,66.72
43,RRT,17.75,63.75
43,RRT,15.09,62.35
43,RRT,15.34,59.36
43,RRT,14.74,56.42
43,RRT,16.01,53.7
43,RRT,15.6,50.73
43,RRT,15.03,47.78
43,RRT,13.51,45.2
43,RRT,12.72,42.3
43,RRT,12.98,39.32
43,RRT,12.99,36.32
43,RRT,11.5,33.71
43,RRT,12.51,30.89
43,RRT,11.29,28.15
43,RRT,12.31,25.33
43,RRT,14.85,23.72
43,RRT,17.54,22.4
43,RRT,18.12,19.46
43,RRT,18.71,16.51
43,RRT,21.31,15.02
43,RRT,20.55,12.12
43,RRT,20.0,10.0
44,RRT,9.0,12.0
44,RRT,11.38,13.83
44,RRT,14.29,14.55
44,RRT,16.04,16.99
44,RRT,19.04,16.82
44,RRT,21.48,18.56
44,RRT,23.71,20.57
44,RRT,23.01,23.49
44,RRT,25.33,25.39
44,RRT,24.54,28.28
44,RRT,23.96,31.22
44,RRT,25.84,33.56
44,RRT,28.53,34.89
44,RRT,31.47,35.5
44,RRT,33.53,37.68
44,RRT,36.43,38.46
44,RRT,38.46,40.66
44,RRT,41.13,39.28
44,RRT,44.09,38.82
44,RRT,46.18,36.67
44,RRT,48.43,34.69
44,RRT,49.89,32.07
44,RRT,52.07,30.0
44,RRT,54.95,29.16
44,RRT,57.32,31.0
44,RRT,60.14,29.97
44,RRT,63.13,30.08
44,RRT,65.92,28.96
44,RRT,68.89,28.58
44,RRT,70.33,25.95
44,RRT,73.16,24.96
44,RRT,75.76,23.45
44,RRT,78.62,22.55
44,RRT,80.13,19.96
44,RRT,83.1,19.51
44,RRT,86.07,19.06
44,RRT,89.03,18.6
44,RRT,91.57,17.0
44,RRT,93.0,18.0
45,RRT,5.0,74.0
45,RRT,7.99,74.29
45,RRT,10.5,72.66
45,RRT,13.5,72.69
45,RRT,16.3,73.77
45,RRT,18.84,72.17
45,RRT,21.08,70.18
45,RRT,23.94,71.07
45,RRT,26.61,69.71
45,RRT,28.33,67.25
45,RRT,31.32,67.5
45,RRT,32.93,64.97
45,RRT,34.01,62.17
45,RRT,32.93,59.37
45,RRT,32.07,56.49
45,RRT,29.56,54.86
45,RRT,27.85,52.39
45,RRT,26.86,49.56
45,RRT,27.05,46.57
45,RRT,28.59,44.0
45,RRT,25.91,42.67
45,RRT,27.26,39.99
45,RRT,27.12,37.0
45,RRT,28.56,34.37
45,RRT,31.17,32.87
45,RRT,33.47,30.96
45,RRT,35.24,28.53
45,RRT,38.03,29.61
45,RRT,40.78,28.41
45,RRT,43.6,27.38
45,RRT,42.66,29.0
45,RRT,45.18,30.62
45,RRT,47.71,32.24
45,RRT,50.23,33.86
45,RRT,52.0,35.0
46,RRT,7.0,50.0
46,RRT,8.19,52.75
46,RRT,10.99,53.82
46,RRT,13.97,53.49
46,RRT,16.94,53.0
46,RRT,19.76,54.02
46,RRT,22.7,54.62
46,RRT,25.69,54.81
46,RRT,28.67,54.42
46,RRT,31.65,54.13
46,RRT,34.63,53.73
46,RRT,37.23,55.22
46,RRT,38.21,58.06
46,RRT,40.63,59.83
46,RRT,41.71,62.63
46,RRT,41.34,65.61
46,RRT,44.03,66.94
46,RRT,44.77,69.85
46,RRT,47.74,69.4
46,RRT,50.68,69.98
46,RRT,53.47,68.87
46,RRT,56.46,69.05
46,RRT,59.42,69.58
46,RRT,62.42,69.45
46,RRT,65.39,69.03
46,RRT,68.36,68.66
46,RRT,71.12,67.47
46,RRT,74.11,67.27
46,RRT,76.94,68.27
46,RRT,79.78,67.3
46,RRT,80.38,64.36
46,RRT,82.07,61.87
46,RRT,85.06,62.12
46,RRT,85.77,59.21
46,RRT,86.41,56.28
46,RRT,83.62,55.17
46,RRT,80.62,55.1
46,RRT,79.49,54.23
46,RRT,76.86,52.79
46,RRT,74.24,51.34
46,RRT,71.61,49.89
46,RRT,70.0,49.0
47,RRT,4.0,89.0
47,RRT,4.53,86.05
47,RRT,5.07,83.1
47,RRT,8.01,82.5
47,RRT,10.93,81.83
47,RRT,10.39,78.88
47,RRT,10.23,75.88
47,RRT,10.41,72.89
47,RRT,12.79,71.06
47,RRT,14.92,68.95
47,RRT,16.64,66.5
47,RRT,16.66,63.5
47,RRT,19.05,61.67
47,RRT,21.3,59.69
47,RRT,23.75,57.96
47,RRT,23.53,54.97
47,RRT,21.27,52.99
47,RRT,19.31,50.73
47,RRT,16.34,51.18
47,RRT,14.65,48.71
47,RRT,15.29,45.77
47,RRT,13.96,43.08
47,RRT,10.96,43.21
47,RRT,10.14,40.33
47,RRT,9.43,37.41
47,RRT,6.66,36.26
47,RRT,7.39,33.35
47,RRT,8.08,30.43
47,RRT,9.36,27.72
47,RRT,10.27,24.86
47,RRT,12.22,22.58
47,RRT,15.12,21.82
47,RRT,16.21,19.02
47,RRT,17.0,17.0
48,RRT,87.0,4.0
48,RRT,87.22,6.99
48,RRT,86.21,9.81
48,RRT,83.25,10.32
48,RRT,82.24,13.15
48,RRT,79.24,13.12
48,RRT,76.24,13.06
48,RRT,73.24,12.99
48,RRT,70.29,12.48
48,RRT,68.12,14.55
48,RRT,65.51,16.03
48,RRT,63.91,18.56
48,RRT,62.38,21.15
48,RRT,60.82,23.71
48,RRT,57.95,22.84
48,RRT,56.53,25.49
